Milliseconds,Voltage
29849,-361
29861,-362
29875,-375
29887,-400
29899,-415
29912,-399
29924,-369
29936,-396
29949,-445
29962,-476
29974,-515
29986,-542
29999,-561
30012,-541
30024,-537
30036,-562
30049,-607
30061,-624
30074,-637
30087,-638
30099,-622
30111,-659
30124,-700
30136,-749
30149,-772
30161,-760
30174,-752
30186,-789
30198,-763
30212,-766
30224,-779
30236,-737
30248,-748
30261,-771
30274,-743
30286,-744
30299,-740
30311,-769
30323,-749
30336,-733
30349,-697
30361,-742
30373,-755
30386,-709
30398,-699
30411,-681
30424,-645
30436,-619
30448,-636
30460,-665
30474,-684
30486,-725
30498,-750
30511,-773
30523,-751
30535,-754
30548,-777
30561,-826
30573,-857
30585,-849
30598,-819
30611,-824
30623,-780
30636,-827
30648,-817
30660,-832
30673,-843
30686,-797
30698,-844
30710,-885
30723,-924
30735,-953
30748,-974
30760,-934
30773,-937
30785,-933
30797,-907
30811,-881
30823,-845
30835,-892
30848,-852
30860,-808
30873,-808
30885,-843
30898,-850
30910,-816
30922,-843
30935,-833
30948,-838
30960,-838
30972,-863
30985,-868
30997,-895
31010,-920
31023,-937
31035,-982
31047,-976
31059,-968
31073,-985
31085,-1034
31098,-992
31111,-1029
31124,-1066
31137,-1060
31152,-1020
31165,-986
31177,-980
31190,-938
31202,-924
31215,-878
31227,-836
31240,-883
31252,-892
31264,-866
31278,-830
31290,-843
31302,-864
31314,-885
31327,-847
31340,-847
31352,-876
31365,-909
31377,-920
31389,-880
31401,-887
31415,-881
31427,-926
31439,-945
31452,-931
31464,-915
31477,-895
31490,-891
31502,-887
31514,-887
31526,-926
31540,-961
31552,-959
31564,-960
31577,-961
31589,-996
31601,-978
31614,-956
31627,-1001
31640,-1020
31653,-1051
31667,-1037
31681,-1015
31694,-997
31707,-1028
31720,-986
31732,-989
31746,-1012
31759,-1010
31772,-996
31784,-997
31797,-951
31810,-958
31822,-993
31835,-979
31847,-967
31859,-919
31873,-938
31885,-965
31897,-994
31909,-946
31922,-973
31934,-947
31947,-986
31960,-974
31972,-958
31984,-971
31996,-939
32010,-915
32022,-916
32034,-912
32047,-947
32059,-941
32072,-927
32084,-911
32097,-905
32109,-952
32121,-910
32134,-862
32147,-873
32159,-833
32172,-811
32184,-793
32196,-787
32209,-771
32222,-753
32234,-717
32246,-717
32259,-728
32272,-739
32284,-772
32296,-803
32309,-826
32321,-816
32333,-794
32347,-799
32359,-787
32371,-759
32384,-792
32396,-795
32409,-751
32421,-707
32434,-697
32446,-683
32458,-647
32472,-607
32484,-575
32496,-573
32508,-622
32521,-606
32533,-635
32546,-646
32559,-689
32571,-696
32583,-741
32595,-713
32609,-685
32621,-712
32633,-666
32646,-681
32658,-681
32671,-647
32684,-648
32696,-687
32708,-683
32720,-681
32733,-688
32746,-684
32758,-654
32771,-691
32783,-718
32795,-672
32808,-654
32821,-687
32833,-669
32845,-678
32858,-727
32871,-752
32883,-728
32896,-682
32908,-656
32920,-695
32932,-669
32946,-657
32958,-688
32970,-686
32983,-666
32995,-711
33008,-760
33020,-724
33033,-706
33045,-743
33057,-729
33071,-748
33083,-757
33095,-717
33107,-742
33120,-745
33132,-756
33145,-722
33158,-704
33170,-666
33182,-669
33195,-623
33208,-595
33220,-604
33232,-558
33245,-603
33257,-555
33270,-576
33283,-605
33295,-583
33307,-600
33319,-631
33332,-613
33345,-575
33357,-553
33370,-582
33382,-534
33394,-504
33408,-456
33420,-491
33432,-467
33444,-516
33457,-498
33470,-507
33482,-544
33495,-579
33507,-553
33519,-556
33531,-526
33545,-492
33557,-499
33569,-500
33582,-531
33594,-562
33607,-597
33619,-640
33632,-653
33644,-658
33656,-659
33670,-690
33682,-664
33694,-665
33707,-694
33719,-733
33731,-736
33744,-781
33757,-820
33769,-798
33781,-839
33794,-821
33807,-785
33819,-828
33831,-822
33844,-800
33856,-847
33869,-839
33882,-888
33894,-905
33906,-940
33918,-987
33931,-1000
33945,-1043
33958,-1033
33972,-1046
33985,-1059
33998,-1104
34013,-1153
34026,-1123
34039,-1154
34053,-1187
34066,-1147
34080,-1196
34094,-1217
34107,-1256
34120,-1291
34135,-1298
34148,-1339
34161,-1372
34174,-1336
34188,-1288
34202,-1317
34215,-1364
34229,-1318
34242,-1274
34255,-1285
34270,-1332
34283,-1332
34296,-1377
34310,-1377
34323,-1355
34337,-1364
34351,-1332
34364,-1296
34377,-1286
34391,-1246
34405,-1224
34418,-1239
34432,-1272
34445,-1224
34458,-1231
34472,-1250
34486,-1240
34499,-1216
34512,-1210
34526,-1217
34540,-1230
34553,-1251
34567,-1294
34580,-1311
34593,-1354
34608,-1377
34621,-1416
34634,-1427
34648,-1446
34661,-1424
34675,-1388
34689,-1346
34702,-1336
34715,-1306
34728,-1300
34743,-1341
34756,-1366
34769,-1377
34783,-1408
34796,-1431
34810,-1456
34824,-1503
34837,-1538
34850,-1581
34864,-1555
34878,-1553
34891,-1586
34905,-1627
34918,-1621
34931,-1619
34946,-1640
34959,-1592
34972,-1623
34985,-1628
35000,-1592
35013,-1607
35026,-1614
35040,-1566
35053,-1611
35067,-1650
35081,-1640
35094,-1679
35107,-1696
35121,-1650
35135,-1677
35148,-1702
35162,-1719
35175,-1732
35188,-1741
35203,-1778
35216,-1736
35229,-1759
35243,-1723
35256,-1703
35270,-1673
35283,-1673
35297,-1684
35310,-1640
35323,-1683
35338,-1655
35351,-1666
35364,-1703
35378,-1673
35391,-1678
35405,-1658
35419,-1679
35432,-1720
35445,-1747
35459,-1772
35473,-1742
35486,-1791
35500,-1781
35513,-1757
35526,-1796
35540,-1805
35554,-1838
35567,-1841
35580,-1860
35594,-1873
35608,-1894
35621,-1935
35635,-1931
35648,-1938
35661,-1928
35676,-1975
35689,-1982
35702,-2009
35716,-2003
35729,-2050
35743,-2067
35757,-2063
35770,-2094
35783,-2082
35796,-2036
35811,-2049
35824,-2049
35837,-2056
35851,-2087
35865,-2087
35878,-2104
35892,-2115
35905,-2152
35918,-2152
35933,-2132
35946,-2141
35959,-2127
35973,-2107
35986,-2107
36000,-2144
36014,-2187
36027,-2141
36040,-2117
36054,-2132
36068,-2133
36081,-2089
36094,-2077
36108,-2041
36121,-2080
36135,-2097
36149,-2144
36162,-2147
36175,-2121
36189,-2087
36203,-2104
36216,-2064
36230,-2036
36243,-2051
36256,-2025
36271,-2054
36284,-2038
36297,-2079
36311,-2108
36324,-2149
36338,-2147
36352,-2172
36365,-2166
36378,-2199
36391,-2234
36406,-2208
36419,-2174
36432,-2195
36446,-2212
36459,-2206
36473,-2184
36487,-2187
36500,-2175
36513,-2210
36527,-2225
36541,-2201
36554,-2165
36568,-2117
36581,-2162
36594,-2167
36609,-2159
36622,-2157
36635,-2180
36648,-2152
36662,-2177
36676,-2222
36689,-2235
36703,-2242
36716,-2218
36730,-2265
36744,-2312
36757,-2321
36770,-2299
36784,-2275
36798,-2310
36811,-2292
36825,-2335
36838,-2295
36851,-2300
36866,-2264
36879,-2305
36892,-2354
36905,-2393
36919,-2440
36933,-2481
36946,-2508
36960,-2478
36973,-2454
36986,-2428
37001,-2408
37014,-2402
37027,-2409
37041,-2393
37054,-2375
37068,-2365
37082,-2406
37095,-2421
37108,-2458
37122,-2436
37136,-2461
37149,-2496
37163,-2466
37176,-2483
37189,-2443
37203,-2452
37217,-2438
37230,-2459
37243,-2445
37257,-2456
37271,-2461
37284,-2439
37298,-2450
37311,-2404
37324,-2370
37339,-2417
37352,-2381
37365,-2392
37379,-2431
37392,-2423
37406,-2460
37420,-2460
37433,-2489
37446,-2469
37459,-2482
37474,-2519
37487,-2495
37500,-2491
37514,-2540
37527,-2557
37541,-2551
37555,-2570
37568,-2571
37581,-2612
37596,-2643
37609,-2605
37622,-2587
37636,-2549
37649,-2560
37663,-2522
37677,-2523
37690,-2544
37703,-2549
37716,-2515
37731,-2501
37744,-2481
37757,-2459
37771,-2464
37784,-2422
37798,-2392
37812,-2435
37825,-2440
37838,-2451
37852,-2421
37866,-2446
37879,-2449
37893,-2427
37906,-2385
37919,-2341
37934,-2360
37947,-2363
37960,-2333
37974,-2297
37987,-2298
38001,-2321
38014,-2301
38028,-2324
38041,-2355
38054,-2394
38069,-2352
38082,-2304
38095,-2280
38109,-2240
38122,-2241
38136,-2207
38150,-2240
38163,-2287
38176,-2322
38190,-2314
38204,-2357
38217,-2315
38231,-2281
38244,-2257
38257,-2251
38272,-2217
38285,-2191
38298,-2165
38311,-2131
38325,-2144
38339,-2142
38352,-2165
38366,-2182
38379,-2215
38392,-2191
38407,-2179
38420,-2192
38433,-2241
38447,-2276
38461,-2238
38474,-2232
38488,-2241
38501,-2244
38514,-2198
38529,-2192
38542,-2231
38555,-2240
38568,-2226
38582,-2257
38596,-2217
38609,-2211
38623,-2197
38636,-2169
38649,-2161
38664,-2210
38677,-2206
38690,-2182
38704,-2199
38717,-2238
38731,-2220
38745,-2180
38758,-2193
38771,-2214
38785,-2259
38799,-2308
38812,-2315
38825,-2281
38839,-2267
38852,-2233
38866,-2231
38880,-2193
38893,-2175
38906,-2202
38920,-2174
38934,-2142
38947,-2132
38961,-2175
38974,-2133
38987,-2113
39002,-2156
39015,-2169
39028,-2184
39042,-2189
39055,-2187
39069,-2206
39083,-2158
39096,-2150
39109,-2163
39122,-2186
39137,-2225
39150,-2266
39163,-2271
39177,-2292
39190,-2276
39204,-2274
39218,-2301
39231,-2328
39244,-2280
39258,-2311
39272,-2332
39285,-2314
39299,-2298
39312,-2337
39326,-2301
39340,-2283
39353,-2269
39366,-2276
39379,-2256
39394,-2291
39407,-2302
39420,-2313
39434,-2303
39447,-2342
39461,-2343
39475,-2370
39488,-2344
39501,-2355
39515,-2386
39529,-2423
39542,-2434
39556,-2418
39569,-2408
39582,-2380
39597,-2407
39610,-2450
39623,-2487
39636,-2518
39650,-2519
39664,-2524
39677,-2504
39691,-2456
39704,-2501
39717,-2497
39732,-2457
39745,-2478
39758,-2440
39772,-2475
39785,-2482
39799,-2434
39813,-2422
39826,-2384
39839,-2395
39853,-2426
39867,-2414
39880,-2408
39894,-2429
39907,-2446
39920,-2469
39934,-2498
39948,-2488
39961,-2489
39974,-2494
39988,-2478
40002,-2517
40015,-2560
40029,-2577
40042,-2582
40055,-2625
40070,-2636
40083,-2663
40096,-2621
40110,-2664
40123,-2650
40137,-2697
40151,-2718
40164,-2733
40177,-2717
40192,-2705
40205,-2752
40218,-2708
40231,-2686
40245,-2662
40259,-2662
40272,-2646
40286,-2628
40299,-2584
40312,-2540
40327,-2492
40340,-2464
40353,-2505
40367,-2463
40380,-2435
40394,-2435
40408,-2395
40421,-2432
40434,-2400
40448,-2405
40462,-2377
40475,-2377
40488,-2424
40502,-2386
40515,-2356
40529,-2314
40543,-2284
40556,-2244
40569,-2230
40583,-2257
40597,-2253
40610,-2219
40624,-2250
40637,-2248
40650,-2242
40665,-2281
40678,-2273
40691,-2302
40705,-2296
40718,-2286
40732,-2305
40745,-2295
40759,-2312
40772,-2272
40785,-2262
40800,-2305
40813,-2283
40826,-2235
40840,-2229
40853,-2246
40867,-2277
40881,-2278
40894,-2264
40907,-2250
40921,-2295
40935,-2336
40948,-2326
40962,-2292
40975,-2321
40988,-2350
41003,-2348
41016,-2361
41029,-2345
41042,-2313
41057,-2342
41070,-2371
41083,-2349
41097,-2311
41110,-2340
41124,-2389
41138,-2369
41151,-2406
41164,-2364
41178,-2375
41192,-2402
41205,-2447
41219,-2484
41232,-2507
41245,-2524
41260,-2569
41273,-2602
41286,-2592
41299,-2548
41313,-2544
41327,-2559
41340,-2584
41354,-2619
41367,-2620
41380,-2641
41395,-2690
41408,-2662
41421,-2689
41435,-2710
41448,-2710
41462,-2753
41476,-2780
41489,-2821
41502,-2822
41516,-2855
41530,-2902
41543,-2902
41556,-2915
41570,-2905
41583,-2897
41597,-2867
41611,-2847
41624,-2843
41637,-2813
41651,-2834
41665,-2879
41678,-2857
41692,-2860
41705,-2850
41718,-2895
41733,-2924
41746,-2878
41759,-2879
41773,-2835
41786,-2870
41800,-2830
41814,-2837
41827,-2852
41840,-2834
41853,-2790
41868,-2744
41881,-2761
41894,-2778
41908,-2750
41922,-2763
41935,-2786
41949,-2776
41962,-2734
41975,-2743
41990,-2756
42003,-2716
42016,-2706
42030,-2706
42043,-2696
42057,-2741
42071,-2754
42084,-2734
42097,-2759
42110,-2806
42125,-2792
42138,-2754
42151,-2750
42165,-2759
42178,-2784
42192,-2825
42206,-2848
42219,-2846
42232,-2826
42246,-2822
42260,-2778
42273,-2779
42287,-2808
42300,-2796
42313,-2833
42328,-2823
42341,-2799
42354,-2812
42368,-2853
42381,-2839
42395,-2876
42408,-2860
42422,-2909
42435,-2877
42448,-2914
42463,-2941
42476,-2901
42489,-2946
42503,-2959
42516,-2931
42530,-2905
42544,-2887
42557,-2873
42570,-2882
42584,-2834
42598,-2788
42611,-2778
42625,-2766
42638,-2752
42651,-2793
42665,-2798
42679,-2754
42692,-2744
42705,-2710
42719,-2674
42733,-2677
42746,-2700
42760,-2747
42773,-2705
42787,-2722
42801,-2733
42814,-2758
42827,-2791
42841,-2810
42855,-2770
42868,-2752
42882,-2789
42895,-2806
42908,-2764
42923,-2765
42936,-2737
42949,-2709
42962,-2709
42976,-2734
42990,-2696
43003,-2648
43017,-2612
43030,-2592
